AccountID,ClientID,AccountType,Currency,Balance,Equity,Leverage
456f8d0e-b2ab-47ee-8ac9-215c44f2d0dd,77be8bd2-f6cd-48f9-a963-15cb82c3b7ad,Real,USD,6279.79,6864.08,25
e59e5b42-4326-4209-b87b-ec508cedd4bd,980f1814-32ea-4c5c-b07a-06a61d69adbb,Real,USD,18851.8,18904.57,50
429308a4-1131-451b-a1eb-06b15bbbdf01,980f1814-32ea-4c5c-b07a-06a61d69adbb,Real,USD,5935.81,6730.91,10
1331b65e-1f02-4168-9ed8-ffe3128ef7b5,f0b76886-3465-4ec4-a476-a492ed8f7f7f,Real,USD,8595.82,9128.73,25
4f8f2f1d-f126-433a-8231-c548a82591a6,f0b76886-3465-4ec4-a476-a492ed8f7f7f,Real,EUR,6598.32,7763.62,200
e185b75d-1c8c-409b-b657-b395e89878be,f0b76886-3465-4ec4-a476-a492ed8f7f7f,Real,USD,9455.15,9858.1,100
dee9f78b-4ce5-4e54-8dcb-f4d2f12acdff,ab2fc9b4-089a-48cf-a99c-16d30a150589,Real,USD,6212.42,7106.3,100
847755fd-5ab5-4318-9f2c-b735785f4d6d,ab2fc9b4-089a-48cf-a99c-16d30a150589,Real,USD,4318.92,4365.36,50
eec49402-3abe-4833-a3a6-cde551fc42a8,ab2fc9b4-089a-48cf-a99c-16d30a150589,Real,GBP,5463.07,5366.85,25
962e8629-81a6-4c21-8ab3-40a229d87400,83443d07-cfe7-4d9b-95dd-9d170faecb04,Demo,USD,8375.55,7952.0,100
ae192c07-add3-4ebc-b5c2-8875fae4c6b9,83443d07-cfe7-4d9b-95dd-9d170faecb04,Real,EUR,9185.36,9311.62,200
28e74fe9-3e60-4fc9-b078-90d2dfd26eca,96f27c51-9326-426a-80cc-11419df7e8a5,Real,EUR,5341.7,5381.12,100
abfc73f8-9281-4917-beef-982add40d18b,96f27c51-9326-426a-80cc-11419df7e8a5,Demo,AUD,3498.95,2858.78,100
ef9dd245-23c8-4582-bad0-2ba537b742ca,1b56110d-c07f-4d67-a555-f94f184c13de,Real,EUR,8120.6,9442.6,10
3d62d71d-0bb3-4a14-82c3-e4dfe70dd85b,1b56110d-c07f-4d67-a555-f94f184c13de,Real,USD,2252.4,2607.87,50
21027a81-5f38-44cb-935b-b888a9f896f3,1b56110d-c07f-4d67-a555-f94f184c13de,Real,USD,8500.79,7635.48,25
2f4bfcf0-b194-4adf-931a-adbd31be2889,dbc0b2a5-2a5a-4875-87b0-723b07ba3200,Real,EUR,6027.61,5370.03,50
e8d73e1c-3e34-4e18-8e34-f0e65061d243,dbc0b2a5-2a5a-4875-87b0-723b07ba3200,Demo,USD,30303.83,28663.27,1
c56af8a1-ddec-450f-a32d-0ed7ee5aaf60,b4ee242f-d505-4532-a80f-bac5587dd1ac,Real,JPY,1772.27,1764.17,200
40380690-aebd-426a-8f42-ca1844947d9a,b4ee242f-d505-4532-a80f-bac5587dd1ac,Real,USD,1818.31,1872.38,100
ea34b786-dc52-43eb-add4-2bf4291b0b8a,b4ee242f-d505-4532-a80f-bac5587dd1ac,Real,EUR,1159.35,976.24,50
59655947-bae8-4a75-95b4-1b8464ebb6d8,a77cb338-56e5-450a-8390-fc50fcd06526,Demo,GBP,10939.74,9697.84,50
8f37bb53-4792-450c-93e6-fbd618be2be3,e86062f0-9b18-49ee-9464-4cffed6872c5,Demo,JPY,4485.59,5118.53,50
4c44c951-f267-4542-83a2-242acc4a6706,434d03fc-177f-4c08-909f-ef4280699870,Demo,JPY,84848.46,99802.51,50
d64cbed6-9065-45bb-ac68-f590b5ca8717,961b688a-dc2f-42d3-a3c8-4639b4f347dd,Real,AUD,9997.62,9044.41,25
be42e678-1d3e-4486-b8b6-f6636b80fad8,961b688a-dc2f-42d3-a3c8-4639b4f347dd,Real,AUD,5570.62,4900.33,100
854707cb-454f-4810-a0d9-a47312a57546,961b688a-dc2f-42d3-a3c8-4639b4f347dd,Real,USD,2089.82,2251.77,50
518b0799-1d1a-4767-8f81-da077c072144,c4460bbf-37c2-4537-9b8b-cfbe9499befc,Real,JPY,80049.41,83787.29,200
4a526b82-7e63-45b9-bff2-45a02cd5e4f3,c4460bbf-37c2-4537-9b8b-cfbe9499befc,Demo,EUR,4620.03,4546.11,10
d5780597-2e74-440b-92ef-26e91091c335,c4460bbf-37c2-4537-9b8b-cfbe9499befc,Real,GBP,69838.69,78825.32,10
d094f402-7a90-44b5-a007-52514a5b2cef,be509d0b-be6f-42b2-9948-ed668aa68318,Real,GBP,3223.49,3320.09,200
7f530578-0d7c-4597-9b9a-f6b84b7fa762,6f8f9237-0193-406c-b464-520586db9a25,Real,GBP,32286.95,29888.8,50
f49225cd-4eac-4e14-8709-e9e0a7e328a8,6f8f9237-0193-406c-b464-520586db9a25,Real,EUR,6335.98,6910.65,50
e55a69ed-7589-46d5-9e60-19200faca2e6,6f8f9237-0193-406c-b464-520586db9a25,Real,AUD,2418.89,2217.74,100
c44e06f0-56ab-4236-9986-c842e54e0f5e,ef34dff4-9c8c-42fe-a319-3c8ad2cdc6ad,Real,GBP,6889.66,6854.46,1
ec4e705e-3229-4b96-a05f-ec63ddbfdee7,cb50b8da-cf24-4b82-9093-b3872075500e,Real,USD,58918.74,56309.82,100
588a6581-9bf7-4379-b6a9-7c2cf5de04ab,cb50b8da-cf24-4b82-9093-b3872075500e,Real,USD,9220.19,8514.37,50
6b6185ce-15ef-42f8-ae03-b5d841cc952c,cb50b8da-cf24-4b82-9093-b3872075500e,Real,JPY,44053.92,49070.7,50
8cc0164a-507c-49fd-9b31-08fbe8d94d60,82f1909f-d885-4972-b5e6-e9b1ae9b40c6,Real,USD,6305.61,5313.24,25
5f904184-78c6-4962-b6a2-f30bda4ea91c,82f1909f-d885-4972-b5e6-e9b1ae9b40c6,Real,JPY,2952.0,2437.52,50
6d914eb0-0dcb-43cb-b78e-750e582c5a2c,82f1909f-d885-4972-b5e6-e9b1ae9b40c6,Real,JPY,30453.02,33073.83,50
706c8911-1448-4b2b-ad57-b4cc0a10a3d8,2867845d-5781-4355-b4ca-c363fd3fe65c,Demo,JPY,6525.82,6767.01,10
26c3b86b-476a-4a42-b41d-bc928cae8565,2867845d-5781-4355-b4ca-c363fd3fe65c,Real,GBP,9883.54,11261.66,100
2073cf0f-dc9f-492b-bd7b-7a8130221c49,2867845d-5781-4355-b4ca-c363fd3fe65c,Real,USD,92004.01,83802.57,10
69e760ed-f7bb-4495-b6dc-8a987ad15a51,007edb3d-0ac5-455b-84ec-a4d977dbc9b1,Real,USD,4925.09,4859.05,1
306021ab-150e-4096-9ca4-c5ec1b7ff049,007edb3d-0ac5-455b-84ec-a4d977dbc9b1,Demo,USD,2399.7,2260.43,25
a48c8284-d5bb-4d1d-8a42-d357357b7dc0,007edb3d-0ac5-455b-84ec-a4d977dbc9b1,Demo,USD,23457.74,21975.01,50
1c1177f7-350a-459e-8456-3f5bae13e465,b4cc52a1-2a79-4ad5-9a66-35e56bac19fd,Real,USD,8030.14,8602.98,100
2bc275a7-0681-4c01-a01c-25b1ac406883,ddf5366e-1663-4e90-af2a-af472efb8b38,Real,USD,7109.36,7087.62,25
ff2da962-9960-4343-b1ce-b925d0ac9ffb,6f7eff01-03ef-4799-a7e7-eb594b00b6ff,Real,EUR,63661.47,58968.12,50
200b634b-c5d6-4f13-b09c-c03b13c0d290,e2905a00-48ba-4b3c-a6ea-8132945a4c10,Real,USD,76140.35,89087.53,10
a3364673-a0b0-494d-827d-69df480d0d72,e2905a00-48ba-4b3c-a6ea-8132945a4c10,Real,GBP,65675.31,73830.06,25
8f84c702-4046-49ae-ae1a-f0eed4405f2d,e2905a00-48ba-4b3c-a6ea-8132945a4c10,Real,GBP,94777.0,77297.48,100
9bb95102-16f4-425b-ad6a-361190c12590,343d1515-36a3-41a9-aec3-142b67d319f1,Demo,USD,27873.77,24129.3,25
56cebc7d-4a9d-4775-b60f-56a799fca862,f35390f1-34ff-4dec-b873-cf0900654a05,Real,AUD,2715.09,2487.14,100
cf62afd7-f82e-49a1-b45f-ed5b74cae086,f35390f1-34ff-4dec-b873-cf0900654a05,Demo,AUD,1112.41,1250.9,10
ca497e98-aee2-47e0-9ba9-fd8663e017b2,24e8d220-fa47-4122-8905-dd3ee89aace2,Demo,EUR,6736.77,6216.62,1
082079e4-9b3b-4a12-8cda-0fc0d7d4994a,4df9a210-3fa2-47fb-9b92-e159fbbe5fbd,Real,USD,7996.45,8965.59,1
1ee36725-cdae-44f1-8f1e-684f35fb75f2,347d8c3c-b151-4471-83d7-ddf0bc1ea15f,Real,JPY,39718.41,41086.17,100
e6e61c23-4447-4ea0-8645-26ef8e1f5cf1,347d8c3c-b151-4471-83d7-ddf0bc1ea15f,Real,USD,4190.25,4997.43,10
58d309be-c300-489a-a33b-4dfd61cf29a6,fd688fe6-e02e-433e-8396-382c70a57d93,Demo,EUR,14437.81,12527.26,25
934858db-f77d-40c6-8eb5-2d0b7acb64e1,fd688fe6-e02e-433e-8396-382c70a57d93,Real,USD,3430.65,4040.82,50
b9fa7fbf-f334-401b-b265-88fa1037edac,db4d1f00-4048-45d2-bd32-90b5890a18ec,Real,GBP,3996.79,3878.82,200
be602fa6-e5a4-45c0-854b-00c363cacf7a,db4d1f00-4048-45d2-bd32-90b5890a18ec,Real,USD,6406.63,5501.97,50
24b160a9-3c8b-4633-9e49-6c6bc3f434b4,990d7900-a6f7-4b9d-8548-8b4a609fa823,Real,EUR,3169.98,2930.2,50
c93a430c-8d7f-4cbf-a205-ca1f7f5761ec,990d7900-a6f7-4b9d-8548-8b4a609fa823,Real,EUR,33551.82,34078.88,200
6e877238-47b3-4f6a-9c6c-2d28cae565f0,990d7900-a6f7-4b9d-8548-8b4a609fa823,Real,EUR,42999.47,35661.51,25
690b8980-4607-4afb-b294-6be5c7403987,51d50b34-98bf-451b-8c7a-906ddb61c6f1,Real,GBP,2190.98,2597.9,50
44efd13e-a53e-452d-bcbc-0147a7124dae,51d50b34-98bf-451b-8c7a-906ddb61c6f1,Real,AUD,46204.31,47692.2,50
c9a6e8c4-371a-421f-b62a-d3ad20ae870e,aafcd618-4689-4adb-bb53-1d5640181f41,Real,EUR,3720.89,3981.38,10
3d29284f-0307-4b9b-bed8-ef6b738ff88e,aafcd618-4689-4adb-bb53-1d5640181f41,Real,JPY,8602.31,8552.71,25
f64d83cf-1d11-434b-93b2-bd726aea1efc,07e32382-200b-478a-9cc8-c00c541173b4,Demo,EUR,68379.12,77379.51,25
e6deb578-954e-461b-8137-2b1ed563adbf,8eabf1e0-61d6-44ae-b6ce-c66b4cbb251d,Real,USD,46782.16,54121.16,50
4a94e6a7-a98d-4a22-86fb-ce9c6a0d1104,84ff90c4-9a74-475a-af95-49126d5ec382,Real,USD,72269.06,62629.1,100
a746d7b7-67c9-4767-b3a5-2e9ea751f819,507885ce-b653-4c5b-b9ed-f7cd896a3c0e,Real,USD,1867.38,1617.95,50
2e64a394-3053-42c4-bad7-51b8001e415a,507885ce-b653-4c5b-b9ed-f7cd896a3c0e,Demo,JPY,3650.06,3236.35,50
7648045a-30d5-408b-b507-74d601849197,b44702bb-ebb7-4fc5-8391-072b933487c6,Real,GBP,73996.24,73491.97,1
b5d434e0-3a6d-48eb-8165-65ef6eac91b2,b44702bb-ebb7-4fc5-8391-072b933487c6,Real,GBP,23677.47,27823.76,50
179daa89-a4fe-4e18-b030-7f9f9d7c35bf,b44702bb-ebb7-4fc5-8391-072b933487c6,Real,USD,8802.11,7108.14,100
936f0284-be50-4591-9f50-ea67665553ee,c9cccf6b-335e-4479-91e5-0834b7ca6002,Demo,AUD,3837.76,4339.9,10
3b3ebe96-9e3c-46d0-b3d8-e0217580bab8,c9cccf6b-335e-4479-91e5-0834b7ca6002,Real,EUR,79007.2,91863.68,100
666b2e04-7d72-444e-853f-079a9a2b887e,56ced64e-e355-41a4-bb68-da354e24d016,Real,JPY,9623.81,8142.55,50
fedc6c12-c84f-427a-8da8-1376848932b3,a424d196-8710-4e61-94d2-4af8ec09a78b,Real,EUR,5611.61,6559.88,100
f37e4e81-92fe-4600-807a-35629b9ce980,a424d196-8710-4e61-94d2-4af8ec09a78b,Real,GBP,9843.17,10065.26,100
4db7e0dd-51a8-4433-b0de-5fc1f03e8bf1,a424d196-8710-4e61-94d2-4af8ec09a78b,Real,EUR,1637.37,1591.19,100
3dbc1d99-db42-4edb-8fee-2296f26487b2,ac51b357-4c08-4b0c-af85-b3d39bea2390,Real,USD,5933.44,5780.44,100
7c305e9d-19ef-48b1-9b16-e50dd9489dcf,ac51b357-4c08-4b0c-af85-b3d39bea2390,Real,USD,8990.66,9998.19,25
2e8980b6-608e-458b-8041-292bd532067f,ac51b357-4c08-4b0c-af85-b3d39bea2390,Real,USD,7453.15,8891.62,25
23494685-2a5f-4342-a465-f5d7967fb0e8,e71c85a0-c3eb-48d5-b70e-cce16336674c,Real,EUR,13833.42,13741.88,50
3b835d6a-35b6-4b87-aacb-285b662261b8,e71c85a0-c3eb-48d5-b70e-cce16336674c,Real,AUD,4785.66,4943.8,50
2fe50fda-fabc-49c7-9f5c-cd437511941a,d57136b8-46e3-4bc2-ad6c-5abd54d01a15,Real,EUR,6111.78,7107.74,50
1185fc7c-dc2b-4db8-9485-2b1d3aed89bc,d57136b8-46e3-4bc2-ad6c-5abd54d01a15,Real,EUR,1548.58,1265.66,1
27c169cd-1ab4-47c3-a48a-65b4520dbea3,d57136b8-46e3-4bc2-ad6c-5abd54d01a15,Real,GBP,1045.26,1178.5,100
86ed4f9e-2856-4c27-9d8a-dace348f270e,c895889d-cd3b-4cf7-9189-fd51f43436cf,Real,AUD,6980.4,7231.43,200
de418249-a1fa-4186-94bb-b6c3c3e32228,c895889d-cd3b-4cf7-9189-fd51f43436cf,Demo,GBP,45479.35,52745.08,50
5ccfd9aa-1863-4d04-8b11-8a76a941c792,2c0f7b50-4df5-42dd-83f1-889c6cf41038,Real,USD,3388.81,3654.98,100
12b9902f-d3b8-47a3-952b-1c1279f31173,2c0f7b50-4df5-42dd-83f1-889c6cf41038,Real,USD,9958.02,10845.17,200
1c28925e-04bc-4f18-a34e-87ffaee9f4b5,2c0f7b50-4df5-42dd-83f1-889c6cf41038,Demo,USD,1256.98,1295.38,100
487dd1c0-7daa-417f-ba23-e23229eaa4e9,5531e10c-51ae-417a-b306-b089c0dc51be,Real,USD,55034.21,52269.42,10
20896ace-569f-4cd4-9f78-dbc613ecfa54,5531e10c-51ae-417a-b306-b089c0dc51be,Real,USD,7886.9,7722.87,100
de80ed78-ba8b-4b77-9c8d-e21d3e4ec05e,403255dd-eb7d-460d-8f50-ff3e033d3210,Real,USD,7196.35,6426.09,25
f1e7c2a1-4c1a-42e4-8e4b-d6c028d7b189,403255dd-eb7d-460d-8f50-ff3e033d3210,Real,GBP,7366.85,8410.31,50
2423c46d-a02e-4d45-b318-54ff96747ad5,ab23d0fa-a18b-477b-8c1d-a3b991d905cb,Real,USD,6516.86,6493.33,10
ee9ec047-16fe-4e9c-b67a-c6c1ecb1a8e5,fd64d820-f514-484d-9f95-41bd9633b794,Real,USD,1711.78,1938.18,100
246c259d-5948-4ea8-9fa2-f22ba1c3fccc,fd64d820-f514-484d-9f95-41bd9633b794,Real,USD,6053.49,5657.61,50
88ec3a58-4347-479d-bd0f-af7ff83f663d,fd64d820-f514-484d-9f95-41bd9633b794,Real,GBP,22445.08,22042.47,10
aa0229db-2718-4b93-93b6-e174981bdc6c,a999e7fd-f362-41cf-9c47-07a0a3016a98,Real,USD,5525.31,5894.93,50
1f2819a6-d754-477c-8775-d03d563caf16,5f1dbe40-f7a2-4ffd-abf3-67e0a89a34ec,Real,USD,34905.51,33368.82,100
8c061122-649d-4b49-a6b7-c56ede7f3877,7cd1967e-7708-43e0-9d98-0e07f6265633,Real,USD,2229.72,2032.56,200
b749f360-4350-428a-96be-b67ea55aaf60,7cd1967e-7708-43e0-9d98-0e07f6265633,Real,GBP,2001.92,1839.15,200
00f90ad1-0dd8-4385-bacf-542398af8ba2,7cd1967e-7708-43e0-9d98-0e07f6265633,Real,USD,3837.69,4423.59,50
2e45ed93-3af4-4dea-b7a7-6ac723b97a76,502ad7fa-5e0c-4774-949c-95482e3a26f2,Demo,AUD,4702.94,3951.67,200
e6d1db57-414c-4be9-974c-c73bbd124517,502ad7fa-5e0c-4774-949c-95482e3a26f2,Real,USD,7188.11,7494.32,50
9ca3afc0-3f60-4db3-ba03-5060d3f5cbb1,f6c6c2b9-bcbf-4e1e-91b0-e8810bed04e3,Real,AUD,41924.08,39848.13,100
e96dcb52-2c7b-49a7-b102-1d3687867614,f6c6c2b9-bcbf-4e1e-91b0-e8810bed04e3,Real,JPY,2003.22,1700.5,50
e51cbed0-cf62-458c-8b13-226d9596d2a8,f6c6c2b9-bcbf-4e1e-91b0-e8810bed04e3,Real,USD,73633.32,85659.45,50
e8ff4d3a-5a13-4667-949b-e04d5dc3702d,e96f3433-edc2-4d11-a526-0eba012613d5,Real,USD,89448.57,95615.4,50
e6839399-2275-4b81-b164-5c0b3f8f2a01,e96f3433-edc2-4d11-a526-0eba012613d5,Real,AUD,27372.15,26924.8,10
b01fbe42-cd77-4a73-8536-97bbc28221cd,e96f3433-edc2-4d11-a526-0eba012613d5,Real,EUR,2446.32,2785.82,25
8ffaa7fe-e06c-4fc7-920e-efdbb18d4238,50f148d3-d17d-40eb-8932-9944330a51cb,Real,AUD,8207.17,7315.12,50
dff9c029-8aa1-4f1b-b07b-cea2299a3c7b,50f148d3-d17d-40eb-8932-9944330a51cb,Real,USD,7933.73,7940.88,100
f64c7d96-5d6c-4f78-9013-641497aeb2bc,50f148d3-d17d-40eb-8932-9944330a51cb,Demo,USD,41124.15,47352.25,25
915aa6f4-720a-43a3-b5ef-eae6ac08056a,ec647904-843a-4d54-b358-4993caf712f1,Real,USD,1158.24,934.14,25
86ed3778-99aa-4a89-a6b4-92b864ddf057,981e8ddb-61b8-411b-b166-4114f1090798,Real,AUD,3037.34,3281.82,50
413e8b5c-72b9-494b-9221-c56a9a368324,981e8ddb-61b8-411b-b166-4114f1090798,Demo,USD,50760.88,51585.33,50
60ba0f60-f248-41fd-a619-e252105badaa,981e8ddb-61b8-411b-b166-4114f1090798,Real,USD,7841.08,7461.43,10
595ff3d5-efe4-4433-84c9-fb0d6c6acb81,c3fb3706-cbe5-474f-a54f-f97b98d16d7c,Demo,EUR,5261.98,5865.26,50
3d4f590f-3272-46c6-92e5-71a7419c1efb,7f38de92-90b7-4c14-95ed-34ecdc371dc9,Demo,GBP,9220.56,10520.11,10
2d8b8764-beb4-4fa5-8412-b93a27a7ee15,7f38de92-90b7-4c14-95ed-34ecdc371dc9,Real,USD,21053.21,17228.14,100
19cf3a6c-716c-4634-b7a5-78c71d6d7050,7f38de92-90b7-4c14-95ed-34ecdc371dc9,Real,JPY,5124.2,5969.51,25
60a20f9e-0fec-4300-94dd-f5330ecec24b,de6ddafe-1d71-4275-8881-1c54920ee458,Real,USD,1430.96,1262.32,100
3e94247d-000c-477d-8184-c37b6a19602f,a6f15da8-f051-4201-b899-fbaa30aee7c4,Real,USD,8544.39,10059.25,200
ff174a4f-4de8-4310-88e5-62c446260c6d,a6f15da8-f051-4201-b899-fbaa30aee7c4,Real,USD,9702.65,9132.68,50
790be80d-0f29-4ecc-b433-f0cc65d72413,a6f15da8-f051-4201-b899-fbaa30aee7c4,Demo,EUR,2455.37,2340.13,100
1f1860cf-98ec-4038-b0ec-8d7b47abb65d,add6d843-fa9f-493b-bde6-dc50d51e31d3,Real,USD,2018.43,1919.46,25
3ee94ac0-b546-4fb1-8412-0abcbd8934bf,add6d843-fa9f-493b-bde6-dc50d51e31d3,Demo,USD,5922.44,4948.43,10
3f2bf0b5-263b-4c96-960e-0b332e301f3f,add6d843-fa9f-493b-bde6-dc50d51e31d3,Real,USD,4586.54,4637.58,25
f208640d-4460-43cd-b8ef-2bc837fa4a1b,1a0181ff-c173-4cdf-8a92-a5afe32d2b13,Real,USD,1666.69,1886.29,25
7071dcb5-8d16-46fd-b187-019b901bfd94,1a0181ff-c173-4cdf-8a92-a5afe32d2b13,Real,AUD,31469.29,28602.6,25
ab4283ed-dc2e-41cb-a46b-693d829b5ea1,06130c55-ac92-4723-a12e-38cd1b088412,Real,USD,6856.76,8180.62,10
94d5f3d6-c377-456f-b3f3-c55e2ace2a19,06130c55-ac92-4723-a12e-38cd1b088412,Real,AUD,4827.87,4017.38,200
e564e170-fc9b-4269-a7ef-7b8280ebf885,06130c55-ac92-4723-a12e-38cd1b088412,Demo,EUR,4980.78,5789.68,10
30152e1d-f28b-4ec1-9361-a4095c71645f,c21a4040-570c-4bf0-a723-99741561053c,Demo,USD,53264.96,43010.55,200
c13742b8-8199-45d1-be9b-a01936f65b4a,c21a4040-570c-4bf0-a723-99741561053c,Real,AUD,7295.94,6011.7,1
1fccdce4-c676-4d03-97b8-fb9e2194f750,c21a4040-570c-4bf0-a723-99741561053c,Real,USD,47131.12,53193.18,25
f400dfa0-f762-4a48-8a4b-83b99f4490ec,268f259b-d5b8-44a8-9f28-8e17c6d66164,Real,USD,1884.3,2086.26,100
3da5ec1e-7d00-4f72-81be-58fc210237db,268f259b-d5b8-44a8-9f28-8e17c6d66164,Real,USD,43334.34,49766.98,200
5745f070-cd30-415c-8b7f-1c5d250e3c52,9261cbac-3e69-4803-ad24-dd7366b2ba0a,Real,USD,28662.81,31327.21,10
06f8a1ad-404c-4d20-99f2-d3a632de0326,d4689073-a119-4e2e-83d9-1f9937a6c248,Real,USD,9997.75,9928.38,10
7e3f9570-d70e-48a2-ab60-31f7430d358c,d4689073-a119-4e2e-83d9-1f9937a6c248,Real,USD,7845.02,6293.38,10
e2c6e6c0-09ed-4c45-adc7-69248dd5ae84,d4689073-a119-4e2e-83d9-1f9937a6c248,Real,USD,6451.92,7061.88,200
4680ff97-8ae3-437c-9ea9-ea501fc47054,2a02be70-298a-4097-8d73-b74cb4706a9d,Demo,EUR,2995.7,3241.12,100
de9d66ed-e2a2-4da9-bf57-21975be0ce18,2a02be70-298a-4097-8d73-b74cb4706a9d,Real,EUR,9812.55,9384.47,25
260ed442-9efb-484e-a1be-5c755ee16345,9fa4968e-df0e-413f-986f-46f8b6d55645,Real,JPY,2619.76,2186.48,10
51494db2-a2e1-49da-ae07-ff50ec05bab2,a419122e-70a4-4e89-837f-2027e60d7f32,Real,AUD,7498.67,6286.92,1
fbb50055-4b88-44b9-a13e-89661dfb4d02,a419122e-70a4-4e89-837f-2027e60d7f32,Real,USD,11479.71,9347.69,200
a341d82b-735e-4849-8e29-7ee72253e971,a419122e-70a4-4e89-837f-2027e60d7f32,Real,USD,1889.55,1992.91,50
fbdd1592-5dd8-4923-9aa5-d9f0d57d7a84,2fd447a2-18b8-44f2-a02e-930be988f344,Real,JPY,3938.28,4191.94,25
d5ddeb33-f78e-4bee-b2da-365e815d546d,2fd447a2-18b8-44f2-a02e-930be988f344,Real,USD,1278.73,1462.74,25
a7e5b2e5-f7ca-4344-8380-cb4028dab7f4,2fd447a2-18b8-44f2-a02e-930be988f344,Real,EUR,1263.0,1256.06,100
95a31185-2af6-4ec1-8075-7fe1a8cd6903,33fe0b11-83a4-4525-a519-d71a9008b98c,Real,JPY,2017.38,1965.2,25
1981109d-c1a2-4174-bf6c-63c53fc5b175,c655c581-d91b-4f93-bf6b-2aa336c524d3,Demo,USD,68430.38,66341.9,50
a6a85aa4-78a2-4f8d-8ecc-3dde0465eab2,c655c581-d91b-4f93-bf6b-2aa336c524d3,Real,GBP,57746.01,57253.51,25
85a6437f-4a7d-459b-9e21-6e30db9839fa,4da998a9-476d-45eb-8207-3824f9f2e0ee,Real,JPY,1094.33,1190.49,50
9051fbb1-44a2-4f99-9bd3-cdede0eb7ebd,4da998a9-476d-45eb-8207-3824f9f2e0ee,Real,EUR,5635.46,6431.68,1
c9e3cf83-d5b7-4dd7-a0b0-a57307ac3490,4da998a9-476d-45eb-8207-3824f9f2e0ee,Real,USD,4904.64,5309.77,200
eb584725-b50a-43ee-92f5-a3ed5edc92f2,867de9d8-1620-4d15-8c41-d2f88b30cc81,Real,GBP,23368.39,19503.51,50
1fb97e59-e8f6-4917-97e5-0606206fe262,8fd72643-1f9b-4ddf-96e0-95aed5f14bb0,Real,AUD,8410.02,7130.42,100
cf795e76-f9c1-49d2-a6a3-d3e9726bddea,8fd72643-1f9b-4ddf-96e0-95aed5f14bb0,Real,GBP,1040.67,1009.84,100
97dbe493-a71f-4de6-b0b3-7f685e239a07,8cfae12e-2c45-45e8-8e00-f1dfff1643f6,Real,JPY,1356.97,1466.45,50
ff9fa7ae-83b9-490b-99b7-715f9f8f672b,440b297e-5c24-4af3-8235-885bfa641be6,Demo,USD,5218.44,5569.23,100
9e117898-04bf-4fc9-9023-e2ebb2c38ff4,440b297e-5c24-4af3-8235-885bfa641be6,Real,EUR,19260.28,20577.88,10
78e6d209-b5d1-4895-8b44-ace07d59049d,440b297e-5c24-4af3-8235-885bfa641be6,Real,USD,29458.59,31497.52,10
cd8ad423-5675-4813-b7d2-fc239118de92,833835c2-1d0b-463f-94cc-16cfb6f5a1bc,Real,JPY,49035.74,39562.15,10
b7c00581-6981-49ab-a831-74968eb01d66,1bd2f700-80f0-4f81-8375-de2979fb41ac,Real,AUD,2215.89,2423.28,50
96186a38-ced8-4d40-a09b-0b814913d804,1bd2f700-80f0-4f81-8375-de2979fb41ac,Real,EUR,11232.73,13365.63,50
7d7ea4dc-cb18-493f-87ba-223b55952247,1bd2f700-80f0-4f81-8375-de2979fb41ac,Real,GBP,4459.31,4803.35,10
160e1103-574d-48aa-a0ca-477374339e58,e3760ee9-ab83-49f9-9d1d-5aba704fcc45,Demo,USD,6095.73,5621.25,10
82166ef6-f8f2-42fb-ba5b-14557b3bb51b,dfe54088-a423-49a6-a0ab-ae0863182160,Real,GBP,36569.98,32851.7,50
6a939344-7611-407b-a611-46c7fcf7015f,dfe54088-a423-49a6-a0ab-ae0863182160,Real,USD,8884.34,9551.18,25
3398a997-6940-4f1a-a75f-5514c6008c11,72adf3af-fc97-4801-9cd5-b90abea3d23b,Real,AUD,9502.2,8411.0,50
dd645a20-e117-4d7c-a47d-cc572c47560e,ad38c549-a657-495f-99c6-811f9dd53fe2,Real,EUR,6260.3,5039.95,100
20c49947-cb78-422b-996f-f992fbe7eb5d,ad38c549-a657-495f-99c6-811f9dd53fe2,Real,GBP,18460.36,15124.16,25
e50b52b3-60cf-4e59-bcf6-bc3e7e60c083,fe70968e-af57-4d09-bd82-e3c49ef3927e,Real,AUD,3599.67,3882.29,25
19c6c344-61e1-4f34-b1f1-91ca23dc3dfd,fe70968e-af57-4d09-bd82-e3c49ef3927e,Real,USD,8172.14,6857.46,50
d3cc4ad6-4977-4c3a-908e-acdf6b51cee1,b476e836-d8ec-4d3e-8feb-74636286da1b,Real,GBP,3892.73,3627.68,100
b8943f00-36ee-47c1-b4ff-137f13cd970d,b476e836-d8ec-4d3e-8feb-74636286da1b,Real,AUD,1103.71,909.5,50
b838b634-79ba-4a9a-81f3-5a7add10dd07,b476e836-d8ec-4d3e-8feb-74636286da1b,Real,AUD,12236.9,12426.81,50
ff554769-be64-4e58-9eef-fb5ac25df6de,22791dde-a51b-4512-91d0-b084a98e0f03,Real,USD,23321.91,25441.75,50
8f08ea64-70df-4146-98a1-affc6272b149,983529ff-72c0-4ac7-b41c-6a43effba8ef,Real,USD,61018.58,50058.81,200
6ba69c2f-c3c3-43ad-a800-a8eb31d4d267,eaea7476-35f0-411a-8b07-2bb876890330,Real,EUR,15203.06,14371.86,25
82f641ba-38af-4c15-9e5b-9f9618ff0575,eaea7476-35f0-411a-8b07-2bb876890330,Real,EUR,8993.37,9578.47,100
